"sitecode","feature_code","rozloha_ha","rozloha_procent","stav_text","source_file","poznamka","stav_cis"
"CZ0214050",91,51.4017,14.35,"Cílem je udret rozlohu stanovištì z doby vyhlášení a zlepšit stav stanovištì oproti úrovni v dobì vyhlášení,
tzn. vhodnımi opatøeními dosáhnout porostù svìtlıch dostateènì vìkovì a prostorovì diferencovanıch
teplomilnıch doubrav s pøevahou dubu zimního, s pøímìsí dalších døevin jako jsou jabloò lesní, lípa srdèitá
a habr obecnı, bez pøítomnosti geograficky nepùvodních a stanovištnì nevhodnıch døevin, s druhovì
bohatım bylinnım patrem s hojnım zastoupením charakteristickıch druhù, napøíklad rùe galské, strdivky
zbarvené, srpice barvíøské, mochny bílé, hvozdíku pyšného, bukvice lékaøské, pryšce kosmatého,
s pøítomností dostateèného mnoství oslunìnıch stojících souší, které budou umoòovat také existenci
populací xylofágních druhù hmyzu. V souèasnosti mají lesní porosty stanovištì v nìkterıch èástech EVL
nevhodnou vìkovou a prostorovou strukturu, vysoké zakmenìní neumoòuje dostateènı rozvoj bylinného
patra. Místy jsou pøítomny také geograficky nepùvodní nebo stanovištnì nevhodné døeviny.

* oznaèuje prioritní stanovištì","SDO_5391_2021_0000.pdf","Cílem je udret rozlohu stanovištì z doby vyhlášení a zlepšit stav stanovištì oproti úrovni v dobì vyhlášení,tzn. vhodnımi opatøeními dosáhnout porostù svìtlıch dostateènì vìkovì a prostorovì diferencovanıchteplomilnıch doubrav s pøevahou dubu zimního, s pøímìsí dalších døevin jako jsou jabloò lesní, lípa srdèitáa habr obecnı, bez pøítomnosti geograficky nepùvodních a stanovištnì nevhodnıch døevin, s druhovìbohatım bylinnım patrem s hojnım zastoupením charakteristickıch druhù, napøíklad rùe galské, strdivkyzbarvené, srpice barvíøské, mochny bílé, hvozdíku pyšného, bukvice lékaøské, pryšce kosmatého,s pøítomností dostateèného mnoství oslunìnıch stojících souší, které budou umoòovat také existencipopulací xylofágních druhù hmyzu. V souèasnosti mají lesní porosty stanovištì v nìkterıch èástech EVLnevhodnou vìkovou a prostorovou strukturu, vysoké zakmenìní neumoòuje dostateènı rozvoj bylinnéhopatra. Místy jsou pøítomny také geograficky nepùvodní nebo stanovištnì nevhodné døeviny.* oznaèuje prioritní stanovištì",NA
"CZ0314635",3130,9.0519,35.22,"Cílovım stavem je uchování zachovalé vegetace letnìnıch rybníkù jako pøi vyhlášení.","sdo_5402_2018_0000.pdf","Cílovım stavem je uchování zachovalé vegetace letnìnıch rybníkù jako pøi vyhlášení.",NA
"CZ0314640",3130,7.8429,22.48,"Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení, tzn. periodicky se vyskytující druhovì
pestrá vegetace na obnaeném dnì rybníku Walden zahrnující napø. puchıøku útlou, hvìzdoš jarní, blatìnku
vodní, úpor peprnı, protì bainnou, kaluník šruchovı, sítinu cibulkatou, šater zední a kuøinku èervenou,
bez pøítomnosti expanzivních a invazních druhù. V pøípadì letnìní rybníka by se mìlo stanovištì vyskytnout
na vìtšinì odkryté plochy s odpovídajícími charakteristikami, tj. vlhkı, nezastínìnı, pomalu vysychající
substrát.

* oznaèuje prioritní stanovištì","sdo_5411_2018_0000.pdf","Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení, tzn. periodicky se vyskytující druhovìpestrá vegetace na obnaeném dnì rybníku Walden zahrnující napø. puchıøku útlou, hvìzdoš jarní, blatìnkuvodní, úpor peprnı, protì bainnou, kaluník šruchovı, sítinu cibulkatou, šater zední a kuøinku èervenou,bez pøítomnosti expanzivních a invazních druhù. V pøípadì letnìní rybníka by se mìlo stanovištì vyskytnoutna vìtšinì odkryté plochy s odpovídajícími charakteristikami, tj. vlhkı, nezastínìnı, pomalu vysychajícísubstrát.* oznaèuje prioritní stanovištì",NA
"CZ0314639",3160,0.4945,4.54,"Udret stav stanovištì existující pøi vyhlášení EVL.","sdo_5414_2017_0000.pdf","Udret stav stanovištì existující pøi vyhlášení EVL.",NA
"CZ0314639",3140,0.44,3.99,"Cílem je udret rozlohu a stav stanovištì na úrovni v dobì zaøazení mezi pøedmìty ochrany EVL, tzn. bohaté
porosty paronatek v rybníku Horní Lesák a v dolní a støední nádri soustavy rybníkù Luí a v tùni mezi nimi.
Vodní plochy s dostateènou zásobou vody, v létì nevysychající, obsahem ivin odpovídající mezotrofii.
Nádre nejsou zazemnìné a vodní plochy jsou optimálnì proslunìné bez vıznamného zastínìní døevinami
ze bøehu. Bez pøítomnosti invazních a expanzivních druhù.","sdo_5414_2022_000.pdf","Cílem je udret rozlohu a stav stanovištì na úrovni v dobì zaøazení mezi pøedmìty ochrany EVL, tzn. bohatéporosty paronatek v rybníku Horní Lesák a v dolní a støední nádri soustavy rybníkù Luí a v tùni mezi nimi.Vodní plochy s dostateènou zásobou vody, v létì nevysychající, obsahem ivin odpovídající mezotrofii.Nádre nejsou zazemnìné a vodní plochy jsou optimálnì proslunìné bez vıznamného zastínìní døevinamize bøehu. Bez pøítomnosti invazních a expanzivních druhù.",NA
"CZ0314639",3160,0.4945,4.54,"Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení EVL, tzn. zachovat tùòky
s charakteristickou vegetací v depresích mezi bulty vysokıch ostøic v širokém rozhraní mezi vodním
biotopem horní nádre soustavy rybníkù Luí a pøilehlımi porosty slatinnıch spoleèenstev, a zachovat vodní
plochu rybníka Horní Lesák. Bez pøítomnosti invazních a expanzivních druhù. Se zastoupením druhù jako je
zerav nejmenší nebo bublinatka menší.

* oznaèuje prioritní stanovištì","sdo_5414_2022_000.pdf","Cílem je udret rozlohu a stav stanovištì na úrovni v dobì vyhlášení EVL, tzn. zachovat tùòkys charakteristickou vegetací v depresích mezi bulty vysokıch ostøic v širokém rozhraní mezi vodnímbiotopem horní nádre soustavy rybníkù Luí a pøilehlımi porosty slatinnıch spoleèenstev, a zachovat vodníplochu rybníka Horní Lesák. Bez pøítomnosti invazních a expanzivních druhù. Se zastoupením druhù jako jezerav nejmenší nebo bublinatka menší.* oznaèuje prioritní stanovištì",NA
"CZ0314636",6230,1.1075,4.92,"Zachovat stav z doby vyhlášení EVL, tj. udret druhovou pestrost travních porostù s dùrazem na poèetnost
všech vyskytujících se druhù orchidejí a hoøeèku èasného èeského (Gentianella praecox subsp. bohemica).
Eliminovat expandující hasivku orlièí (Pteridium aquilinum).","SDO_5416_2018_0000.pdf","Zachovat stav z doby vyhlášení EVL, tj. udret druhovou pestrost travních porostù s dùrazem na poèetnostvšech vyskytujících se druhù orchidejí a hoøeèku èasného èeského (Gentianella praecox subsp. bohemica).Eliminovat expandující hasivku orlièí (Pteridium aquilinum).",NA
"CZ0314636",6510,15.679,69.71,"Zachovat stav z doby vyhlášení EVL, tj. udret druhovou bohatost biotopu; zamezit expanzi vysokıch
tvrdolistıch trav.
* oznaèuje prioritní stanovištì","SDO_5416_2018_0000.pdf","Zachovat stav z doby vyhlášení EVL, tj. udret druhovou bohatost biotopu; zamezit expanzi vysokıchtvrdolistıch trav.* oznaèuje prioritní stanovištì",NA
"CZ0314638",3130,2.3016,32.57,"Cílovım stavem je udrení dobrého stavu vegetace obnaenıch den jako pro vyhlášení.","sdo_5422_2018_0000.pdf","Cílovım stavem je udrení dobrého stavu vegetace obnaenıch den jako pro vyhlášení.",NA
"CZ0314641",6410,12.815,11.66,"Udret stav pøi vyhlášení aktivním managementem.","SDO_5425_2018_0000.pdf","Udret stav pøi vyhlášení aktivním managementem.",NA
"CZ0314641",6430,6.7494,6.14,"Udret stav pøi vyhlášení aktivním managementem.","SDO_5425_2018_0000.pdf","Udret stav pøi vyhlášení aktivním managementem.",NA
"CZ0314641",6510,6.6717,6.07,"Udret stav pøi vyhlášení aktivním managementem.","SDO_5425_2018_0000.pdf","Udret stav pøi vyhlášení aktivním managementem.",NA
"CZ0314641",7140,0.2715,0.25,"Udret stav pøi vyhlášení aktivním managementem.","SDO_5425_2018_0000.pdf","Udret stav pøi vyhlášení aktivním managementem.",NA
"CZ0314641",91,31.7094,28.86,"Udret stav pøi vyhlášení zachováním vhodnıch vodních pomìrù; zajistit periodickou asanaci zlomù a vıvratù a
zajistit prùtoènost koryt.
* oznaèuje prioritní stanovištì","SDO_5425_2018_0000.pdf","Udret stav pøi vyhlášení zachováním vhodnıch vodních pomìrù; zajistit periodickou asanaci zlomù a vıvratù azajistit prùtoènost koryt.* oznaèuje prioritní stanovištì",NA
"CZ0324026",3260,2.5131,0.37,"Udret rozlohu a stav stanovištì na úrovni v dobì zaøazení stanovištì mezi pøedmìty ochrany EVL, tzn.
makrofytní vegetaci vodních tokù schopnou rùstu v proudících vodách pøírodì blízkıch tokù s pestrımi
biotopovımi podmínkami. Se zastoupením druhù jako je stolístek støídavokvìtı a rdest alpskı, bez
pøítomnosti invazních a expanzivních rostlin. Pøípadné zlepšení stavu PøO se pøedpokládá pøedevším v
úsecích vodních tokù, kde bude zpomalena, pøípadnì neúmìrnì sníena jejich dynamika (proudnost).","SDO_5436_2021_0000.pdf","Udret rozlohu a stav stanovištì na úrovni v dobì zaøazení stanovištì mezi pøedmìty ochrany EVL, tzn.makrofytní vegetaci vodních tokù schopnou rùstu v proudících vodách pøírodì blízkıch tokù s pestrımibiotopovımi podmínkami. Se zastoupením druhù jako je stolístek støídavokvìtı a rdest alpskı, bezpøítomnosti invazních a expanzivních rostlin. Pøípadné zlepšení stavu PøO se pøedpokládá pøedevším vúsecích vodních tokù, kde bude zpomalena, pøípadnì neúmìrnì sníena jejich dynamika (proudnost).",NA
"CZ0324026",6430,80.1666,11.77,"Cílem je udret rozlohu a stav stanovištì vzhledem k úrovni v dobì zaøazení stanovištì mezi pøedmìty
ochrany EVL, tzn. vhodnımi opatøeními zachovat porosty širokolistıch vlhkomilnıch bylin v nivì potokù s
druhy jako tuebník jilmovı (Filipendula ulmaria), vrbina obecná (Lysimachia vulgaris), kakost bahenní
(Geranium palustre), kuklík potoèní (Geum rivale), dále s druhy vlhkıch pcháèovıch luk, z travin napø.
psárka luèní (Alopecurus pratensis), ostøice štíhlá (Carex acuta), sítina rozkladitá (Juncus effusus) a skøípina
lesní (Scirpus sylvaticus), z širokolistıch bylin pak napø. blatouch bahenní (Caltha palustris), krabilice
chlupatá (Chaerophyllum hirsutum), pcháè zelinnı (Cirsium oleraceum), p. bahenní (C. palustre), škarda
bahenní (Crepis paludosa), vrbovka chlupatá (Epilobium hirsutum) a kozlík lékaøskı (Valeriana officinalis
agg.), bez pøítomnosti náletovıch døevin a expanzivních a invazních druhù rostlin.","SDO_5436_2021_0000.pdf","Cílem je udret rozlohu a stav stanovištì vzhledem k úrovni v dobì zaøazení stanovištì mezi pøedmìtyochrany EVL, tzn. vhodnımi opatøeními zachovat porosty širokolistıch vlhkomilnıch bylin v nivì potokù sdruhy jako tuebník jilmovı (Filipendula ulmaria), vrbina obecná (Lysimachia vulgaris), kakost bahenní(Geranium palustre), kuklík potoèní (Geum rivale), dále s druhy vlhkıch pcháèovıch luk, z travin napø.psárka luèní (Alopecurus pratensis), ostøice štíhlá (Carex acuta), sítina rozkladitá (Juncus effusus) a skøípinalesní (Scirpus sylvaticus), z širokolistıch bylin pak napø. blatouch bahenní (Caltha palustris), krabilicechlupatá (Chaerophyllum hirsutum), pcháè zelinnı (Cirsium oleraceum), p. bahenní (C. palustre), škardabahenní (Crepis paludosa), vrbovka chlupatá (Epilobium hirsutum) a kozlík lékaøskı (Valeriana officinalisagg.), bez pøítomnosti náletovıch døevin a expanzivních a invazních druhù rostlin.",NA
"CZ0324026",7140,5.4545,0.8,"Cílem je zachovat rozlohu a vhodnım managementem zlepšit stav stanovištì oproti dobì pøi vyhlášení.
Stanovištì je pøedstavováno rùznımi druhy nízkıch ostøic jako napø. ostøice obecná (Carex nigra) nebo o.
rusá a dalšími druhy s dominancí suchopıru úzkolistého. Dobøe je vyvinuté mechové patro, èastım druhem
je zelenka hvìzdovitá. Bez pøítomnosti invazních a expanzivních druhù. Dùleité je zachování
hydrologického reimu lokality. S náletovımi døevinami max. do 10 % celkové plochy. V souèasné dobì na
lokalitì pøevaují porosty dosahující cílového stavu, èást porostù je však zaplavena a degradována
rozrùstáním rákosu obecného (Phragmites australis), chrastice rákosovité (Phalaris arundinacea) a vysokıch
ostøic.","SDO_5436_2021_0000.pdf","Cílem je zachovat rozlohu a vhodnım managementem zlepšit stav stanovištì oproti dobì pøi vyhlášení.Stanovištì je pøedstavováno rùznımi druhy nízkıch ostøic jako napø. ostøice obecná (Carex nigra) nebo o.rusá a dalšími druhy s dominancí suchopıru úzkolistého. Dobøe je vyvinuté mechové patro, èastım druhemje zelenka hvìzdovitá. Bez pøítomnosti invazních a expanzivních druhù. Dùleité je zachováníhydrologického reimu lokality. S náletovımi døevinami max. do 10 % celkové plochy. V souèasné dobì nalokalitì pøevaují porosty dosahující cílového stavu, èást porostù je však zaplavena a degradovánarozrùstáním rákosu obecného (Phragmites australis), chrastice rákosovité (Phalaris arundinacea) a vysokıchostøic.",NA
"CZ0324026",91,82.6176,12.13,"Cílem je zachovat rozlohu porostù (mozaikovitého pøirozeného vegetaèního doprovodu meandrujících
vodních tokù) a zlepšovat jejich stav oproti dobì pøi vyhlášení. Porosty vìkovì, prostorovì a druhovì
diferencované, pøedstavované druhy jako je olše lepkavá (Alnus glutinosa), jasan ztepilı (Fraxinus excelsior)
nebo javor klen (Acer pseudoplatanus), støemcha obecná (Prunus padus), v bylinném patøe s druhy jako jsou
oba druhy mokrıšù (Chrysosplenium sp.), sasanka hajní (Anemone nemorosa) a orsej jarní hlíznatı (Ficaria
bulbifera), s pomìrnì bohatım keøovım patrem a bez pøítomnosti invazních a expanzivních rostlin.
Na území se nachází jak porosty s pøirozenou druhovou skladbou a strukturou, které dosahují cílového
stavu, tak porosty smíšenıch (olše lepkavá, o. šedá (Alnus incana), smrk ztepilı (Picea abies)) porostních
typù, u kterıch je tøeba postupnì zlepšovat druhovou skladbu døevin.

* oznaèuje prioritní stanovištì","SDO_5436_2021_0000.pdf","Cílem je zachovat rozlohu porostù (mozaikovitého pøirozeného vegetaèního doprovodu meandrujícíchvodních tokù) a zlepšovat jejich stav oproti dobì pøi vyhlášení. Porosty vìkovì, prostorovì a druhovìdiferencované, pøedstavované druhy jako je olše lepkavá (Alnus glutinosa), jasan ztepilı (Fraxinus excelsior)nebo javor klen (Acer pseudoplatanus), støemcha obecná (Prunus padus), v bylinném patøe s druhy jako jsouoba druhy mokrıšù (Chrysosplenium sp.), sasanka hajní (Anemone nemorosa) a orsej jarní hlíznatı (Ficariabulbifera), s pomìrnì bohatım keøovım patrem a bez pøítomnosti invazních a expanzivních rostlin.Na území se nachází jak porosty s pøirozenou druhovou skladbou a strukturou, které dosahují cílovéhostavu, tak porosty smíšenıch (olše lepkavá, o. šedá (Alnus incana), smrk ztepilı (Picea abies)) porostníchtypù, u kterıch je tøeba postupnì zlepšovat druhovou skladbu døevin.* oznaèuje prioritní stanovištì",NA
"CZ0424129",6210,1.9179,3,"Zachovat stav stanovištì jako v dobì vyhlášení EVL.","sdo_5465_2017_0000.pdf","Zachovat stav stanovištì jako v dobì vyhlášení EVL.",NA
"CZ0424129",6210,15.3042,23.94,"Zachovat stav stanovištì jako v dobì vyhlášení EVL.","sdo_5465_2017_0000.pdf","Zachovat stav stanovištì jako v dobì vyhlášení EVL.",NA
"CZ0424129",8230,0.1027,0.16,"Zachovat stav stanovištì jako v dobì vyhlášení EVL.","sdo_5465_2017_0000.pdf","Zachovat stav stanovištì jako v dobì vyhlášení EVL.",NA
"CZ0424129",91,7.5535,11.82,"Zachovat stav stanovištì jako v dobì vyhlášení EVL.
* oznaèuje prioritní stanovištì","sdo_5465_2017_0000.pdf","Zachovat stav stanovištì jako v dobì vyhlášení EVL.* oznaèuje prioritní stanovištì",NA
"CZ0424127",4030,18.1683,0.12,"Zachovat rozlohu, zlepšit strukturu a druhové sloení stanovištì oproti stavu pøi vyhlášení EVL.","sdo_5504_2016_0000.pdf","Zachovat rozlohu, zlepšit strukturu a druhové sloení stanovištì oproti stavu pøi vyhlášení EVL.",NA
"CZ0424127",6230,38.9262,0.27,"Zachovat rozlohu a zlepšit druhovou skladbu stanovištì oproti stavu pøi vyhlášení EVL.","sdo_5504_2016_0000.pdf","Zachovat rozlohu a zlepšit druhovou skladbu stanovištì oproti stavu pøi vyhlášení EVL.",NA
"CZ0424127",6430,72.923,0.5,"Zachovat kvalitu a rozlohu stanovištì dle stavu pøi vyhlášení EVL.","sdo_5504_2016_0000.pdf","Zachovat kvalitu a rozlohu stanovištì dle stavu pøi vyhlášení EVL.",NA
